time,event,maint_mode,maint_seq_global,maint_seq_machine,mid,state,action,kind,duration,h,dh,eta,slack_pressure,im_count,im_damage,risk_h,risk_trend,im_longterm_penalty,opportunity_cost,p_fail,expected_fail_cost,downtime_cost,delta_t_since_last_maint,lambda_hat,ddt_hat,goal,rule,dispatched,op,job_due,overdue,local_urgency,breakdown_flag,breakdown_kind,breakdown_cost,breakdown_count,hard_breakdown_count,stochastic_breakdown_count,requeued_op_count,interrupted_proc_time,t_e,t_l,window_violation,risk_t,mat_cost,scrap_part_cost
1092.8320687565417,maintenance,POMCP,94,17,1,"[0.9205318093299866,0.8012872338294983,100.0,0.10637735575437546,0.0,-4.498867511749268,52.94086837768555,1.0,0.00027312219026498497,0.0,119.86897277832031,0.9205318093299866,0.009999999776482582,56.076351165771484,0.02772269956767559,0.023819575086236,0.01881265826523304]",0,DN,0.0,0.9205318117788518,0.8012872331674716,100.0,0.10637735727835951,0,0.0,0.00027312219087748964,0.0,0.0,0.0,9.491965887309382e-05,0.12263619926403722,0.0,56.076351215937166,52.94086860707921,1.0,,,,,,,0.0,False,,0.0,1,1,0,1,20.49734804470619,1092.8320687565417,1212.7010416907513,False,0.00027312219087748964,0.0,0.0
1092.8320687565417,scheduling,POMCP,,,,"[4.0,3.0,1.0,3.0,52.94086837768555,1.0,-4.498867511749268,-34.23426055908203,0.10637735575437546,0.3333333432674408,0.3333333432674408,0.0,0.05956641957163811,0.13244587182998657]",,,,,,,,,,,,,,,,,,52.94086860707921,1.0,2,5,True,"{""mid"":2,""t0"":1092.8320687565417,""t1"":1124.3949169350633,""jid"":23,""oid"":3,""status"":""DONE""}",1074.750984438193,True,,False,,0.0,1,1,0,1,20.49734804470619,,,,,,0.0
1093.9920266040479,maintenance,POMCP,95,18,0,"[0.35891932249069214,-0.0057054124772548676,45.381351470947266,0.0,0.0,1.1166528463363647,52.94086837768555,1.0,0.06983716785907745,0.0,90.75313568115234,0.35891932249069214,0.009999999776482582,272.7950134277344,0.004328022710978985,0.6021703481674194,0.0015710372244939208]",0,DN,0.0,0.3589193278669127,-0.005705412690434786,45.38134959123905,0.0,0,0.0,0.06983716926302065,0.0,0.0,0.0,0.05518443922835034,71.29829548302864,0.0,272.79502735373933,52.94086860707921,1.0,,,,,,,0.0,False,,0.0,1,1,0,1,20.49734804470619,1093.9920266040479,1184.7451659354354,False,0.06983716926302065,0.0,0.0
1093.9920266040479,scheduling,POMCP,,,,"[4.0,3.0,1.0,3.0,52.94086837768555,1.0,1.1166528463363647,-32.14767074584961,0.0,0.3333333432674408,0.3333333432674408,0.0,0.04131109267473221,0.06639612466096878]",,,,,,,,,,,,,,,,,,52.94086860707921,1.0,2,3,True,"{""mid"":0,""t0"":1093.9920266040479,""t1"":1116.1809440515487,""jid"":26,""oid"":1,""status"":""DONE""}",1142.812270289394,False,,False,,0.0,1,1,0,1,20.49734804470619,,,,,,0.0
1095.7535463726133,maintenance,POMCP,96,20,4,"[0.33083611726760864,-0.06103859841823578,3.7818055152893066,0.24714592099189758,0.0,-11.355354309082031,52.94086837768555,1.0,0.09043285995721817,0.0,83.57632446289062,0.33083611726760864,0.009999999776482582,250.96876525878906,0.02526860497891903,0.36617177724838257,0.0028489273972809315]",0,DN,0.0,0.3308361144062723,-0.06103859956268737,3.7818055469834437,0.24714591790118268,0,0.0,0.09043285794582252,0.0,0.0,0.0,0.030604760910346068,39.54135109616712,0.0,250.9687609190005,52.94086860707921,1.0,,,,,,,0.0,False,,0.0,1,1,0,1,20.49734804470619,1095.7535463726133,1179.3298734448829,False,0.09043285794582252,0.0,0.0
1096.344622363724,scheduling,POMCP,,,,"[4.0,3.0,1.0,4.0,41.062374114990234,1.5,18.26508331298828,-33.68152618408203,0.0,0.3333333432674408,0.3333333432674408,0.0,0.037600189447402954,0.07143834978342056]",,,,,,,,,,,,,,,,,,41.062372716225205,1.5,3,4,True,"{""mid"":3,""t0"":1096.344622363724,""t1"":1157.7523628021127,""jid"":27,""oid"":0,""status"":""DONE""}",1332.4089483768878,False,,False,,0.0,1,1,0,1,20.49734804470619,,,,,,0.0
1110.7761219301378,scheduling,POMCP,,,,"[3.0,4.0,1.0,5.0,34.40465545654297,1.5,9.578895568847656,-40.86799240112305,0.0,0.5,0.25,1.0,0.04035072401165962,0.07624829560518265]",,,,,,,,,,,,,,,,,,34.404654428772346,1.5,3,3,True,"{""mid"":1,""t0"":1110.7761219301378,""t1"":1117.152250556669,""jid"":28,""oid"":0,""status"":""DONE""}",1191.220618117002,False,,False,,0.0,1,1,0,1,20.49734804470619,,,,,,0.0
1116.1809440515487,maintenance,POMCP,97,19,0,"[0.35900935530662537,9.001870057545602e-05,100.0,0.0,0.0,4.084628105163574,34.40465545654297,1.0,0.06977871805429459,0.0,90.77436065673828,0.35900935530662537,0.009999999776482582,294.98394775390625,0.0042236377485096455,0.5801094174385071,0.0015417616814374924]",0,DN,0.0,0.35900934656871647,9.001870180375127e-05,100.0,0.0,0,0.0,0.06977871580789634,0.0,0.0,0.0,0.06121957703874081,79.09569353405313,0.0,294.9839448012402,34.404654428772346,1.0,,,,,,,0.0,False,,0.0,1,1,0,1,20.49734804470619,1116.1809440515487,1206.955305202046,False,0.06977871580789634,0.0,0.0
1116.9843228838843,scheduling,POMCP,,,,"[3.0,4.0,1.0,6.0,28.765363693237305,1.0,6.872124671936035,-42.87447738647461,0.0,0.5,0.25,1.0,0.06329820305109024,0.07648169994354248]",,,,,,,,,,,,,,,,,,28.765363733767163,1.0,0,3,True,"{""mid"":5,""t0"":1116.9843228838843,""t1"":1126.256739029506,""jid"":29,""oid"":0,""status"":""INTERRUPTED""}",1169.9185751423515,,,True,STOCHASTIC,1292.0,2,1,1,2,29.76976419032782,,,,,,1292.0
1117.152250556669,maintenance,POMCP,98,18,1,"[0.9076595902442932,-0.012872237712144852,62.74430465698242,0.0,0.0,11.451241493225098,28.765363693237305,1.5,0.0003106305084656924,0.0,119.85099029541016,0.9076595902442932,0.009999999776482582,80.39653015136719,0.009838760830461979,0.01997184567153454,0.0027091833762824535]",0,DN,0.0,0.9076595743904157,-0.012872237388436125,62.74430388581732,0.0,0,0.0,0.0003106305100528884,0.0,0.0,0.0,0.00010743649460297586,0.13880795102704482,0.0,80.3965330160645,28.765363733767163,1.5,,,,,,,0.0,False,,0.0,2,1,1,2,29.76976419032782,1117.152250556669,1237.003240505151,False,0.0003106305100528884,0.0,0.0
