time,event,mid,state,action,kind,duration,h,dh,eta,slack_pressure,im_count,p_fail,expected_fail_cost,downtime_cost,delta_t_since_last_maint,lambda_hat,ddt_hat,goal,rule,dispatched,op,job_due,overdue
596.3862988557721,scheduling,,"[3.0,3.0,3.0,7.0,0.03500000014901161,-0.9430017471313477,-25.467256546020508,-41.4144172668457,0.4709548056125641,1.0,0.5]",,,,,,,,,,,,,0.035,-0.9430017203147861,0,0,True,"{""mid"":5,""t0"":596.3862988557721,""t1"":606.5871697290795,""jid"":14,""oid"":1}",612.7564862274736,False
604.2984474511442,maintenance,6,"[0.5745393633842468,-0.10887771844863892,2.521538496017456,0.6436557769775391,0.03500000014901161,-1.5249923467636108,-0.1254606395959854,0.27453935146331787,36.648292541503906,0.0,0.0,0.0,604.2984619140625]",1,IM,12.0,0.5745393634840871,-0.10887772194304857,2.5215384615384617,0.6436558056513194,0,0.06034732815698617,0.4827786252558894,19.723869667815833,604.2984474511442,0.035,-1.5249923906747327,,,,,,
606.5871697290795,maintenance,5,"[0.6305803656578064,-0.02120535634458065,15.589473724365234,0.6634727716445923,0.03500000014901161,-1.6151909828186035,-0.06941964477300644,0.33058035373687744,10.200870513916016,0.0,0.0,0.0,606.587158203125]",0,DN,0.0,0.6305803571428571,-0.021205357142857206,15.589473684210478,0.6634727774655587,0,0.03537262839652862,0.28298102717222895,0.0,606.5871697290795,0.035,-1.6151910135731875,,,,,,
606.5871697290795,scheduling,,"[3.0,2.0,2.0,7.0,0.03500000014901161,-1.6151909828186035,-43.56304931640625,-54.29936981201172,0.6634727716445923,1.0,0.375]",,,,,,,,,,,,,0.035,-1.6151910135731875,0,0,True,"{""mid"":5,""t0"":606.5871697290795,""t1"":635.0429215633034,""jid"":12,""oid"":2}",643.0505503927657,False
608.1344800199739,maintenance,7,"[0.7977527976036072,-0.056179776787757874,8.859999656677246,0.6762419939041138,0.03500000014901161,-1.664894700050354,0.09775280952453613,0.4977528154850006,0.0,0.0,1.0,1.0,78.86852264404297]",0,DN,0.0,0.797752808988764,-0.0561797752808989,8.859999999999996,0.6762420115033342,1,0.008554892142382232,0.06843913713905786,0.0,78.86851919743549,0.035,-1.6648947441316235,,,,,,
608.1344800199739,scheduling,,"[3.0,2.0,2.0,7.0,0.03500000014901161,-1.664894700050354,-45.11035919189453,-55.8466796875,0.6762419939041138,1.0,0.375]",,,,,,,,,,,,,0.035,-1.6648947441316235,0,0,True,"{""mid"":7,""t0"":608.1344800199739,""t1"":631.877439022707,""jid"":12,""oid"":2}",643.0505503927657,False
624.4053126671212,maintenance,2,"[0.5980707406997681,-0.1639871448278427,1.817647099494934,0.7844429612159729,0.02500000037252903,-2.197134494781494,-0.10192926228046417,0.2980707287788391,0.0,0.0,1.0,1.0,164.12359619140625]",2,CM,80.0,0.5980707395498392,-0.16398713826366562,1.8176470588235294,0.784442979372446,1,0.06038137267771469,0.48305098142171754,142.7554383497957,164.12359503716993,0.025,-2.1971344866781637,,,,,,
625.237141939121,maintenance,0,"[0.5970982313156128,-0.0926339253783226,3.207228899002075,0.6450372338294983,0.02500000037252903,-1.4641742706298828,-0.10290178656578064,0.29709821939468384,70.94317626953125,0.0,0.0,0.0,625.2371215820312]",1,IM,12.0,0.5970982142857143,-0.0926339285714286,3.20722891566265,0.645037263011987,0,0.04875415378450664,0.39003323027605313,19.740447156143844,625.237141939121,0.025,-1.4641742394753035,,,,,,
625.237141939121,scheduling,,"[3.0,2.0,2.0,5.0,0.02500000037252903,-1.4641742706298828,-41.4296989440918,-68.79267883300781,0.6450372338294983,1.0,0.25]",,,,,,,,,,,,,0.025,-1.4641742394753035,0,0,True,"{""mid"":3,""t0"":625.237141939121,""t1"":656.2467151469405,""jid"":15,""oid"":1}",722.8725581457265,False
631.877439022707,maintenance,7,"[0.6876404285430908,-0.11011236160993576,3.5204081535339355,0.5833496451377869,0.02500000037252903,-1.2192795276641846,-0.012359550222754478,0.38764044642448425,0.0,0.0,1.0,1.0,102.61148071289062]",0,DN,0.0,0.6876404494382022,-0.11011235955056176,3.5204081632653077,0.5833496697846441,1,0.025380495162684872,0.20304396130147898,0.0,102.61147820016856,0.025,-1.2192795693671883,,,,,,
635.0429215633034,maintenance,5,"[0.5725446343421936,-0.0580357126891613,4.69615364074707,0.3463166356086731,0.02500000037252903,-0.5922104716300964,-0.12745535373687744,0.27254465222358704,38.65662384033203,0.0,0.0,0.0,635.0429077148438]",1,IM,12.0,0.5725446428571429,-0.05803571428571419,4.696153846153855,0.3463166256861818,0,0.06148841433411462,0.491907314672917,16.155799508234182,635.0429215633034,0.025,-0.5922104451944789,,,,,,
637.237141939121,scheduling,,"[4.0,2.0,2.0,5.0,0.02500000037252903,-0.6686243414878845,-19.199506759643555,-19.220684051513672,0.38120898604393005,1.0,0.125]",,,,,,,,,,,,,0.025,-0.668624339564623,0,0,True,"{""mid"":0,""t0"":637.237141939121,""t1"":649.7099218458941,""jid"":12,""oid"":4}",643.0505503927657,True
647.0429215633034,scheduling,,"[4.0,2.0,2.0,5.0,0.02500000037252903,-1.0067462921142578,-29.005287170410156,-29.02646255493164,0.5157394409179688,1.0,0.25]",,,,,,,,,,,,,0.025,-1.0067462514726275,0,0,True,"{""mid"":5,""t0"":647.0429215633034,""t1"":684.5430349731367,""jid"":12,""oid"":4}",643.0505503927657,True
649.7099218458941,maintenance,0,"[0.8415178656578064,-0.00952313095331192,56.863426208496094,0.5472743511199951,0.02500000037252903,-1.1184412240982056,0.14151786267757416,0.5415178537368774,0.0,0.0,1.0,1.0,12.472780227661133]",0,DN,0.0,0.8415178571428571,-0.009523131095687143,56.86342566344603,0.5472743314482749,1,0.005536051832233024,0.04428841465786419,0.0,12.472779906773098,0.025,-1.1184411854700642,,,,,,
656.2467151469405,maintenance,3,"[0.8158682584762573,-0.03542983531951904,14.560277938842773,0.165272057056427,0.019999999552965164,-0.2539319694042206,0.11586826294660568,0.5158682465553284,0.0,0.0,1.0,1.0,60.57621765136719]",0,DN,0.0,0.8158682634730539,-0.035429835250021635,14.56027835954272,0.16527205989720883,1,0.007145504308817804,0.057164034470542434,0.0,60.57621945672349,0.02,-0.2539319736431958,,,,,,
656.2467151469405,scheduling,,"[5.0,1.0,1.0,4.0,0.019999999552965164,-0.2539319694042206,-7.225976943969727,-7.225976943969727,0.165272057056427,1.0,0.125]",,,,,,,,,,,,,0.02,-0.2539319736431958,0,4,True,"{""mid"":7,""t0"":656.2467151469405,""t1"":689.5666295783279,""jid"":15,""oid"":2}",722.8725581457265,False
656.9115127488201,scheduling,,"[4.0,2.0,2.0,5.0,0.02500000037252903,-0.13864699006080627,-3.945387363433838,-7.1016974449157715,0.09392634779214859,0.5,0.25]",,,,,,,,,,,,,0.025,-0.13864699305931674,0,4,True,"{""mid"":0,""t0"":656.9115127488201,""t1"":701.1930936272493,""jid"":16,""oid"":0}",702.766219500079,False
684.5430349731367,maintenance,5,"[0.8203125,-0.031246250495314598,16.65199851989746,0.545893132686615,0.02500000037252903,-1.1166883707046509,0.12031249701976776,0.520312488079071,0.0,0.0,1.0,1.0,37.50011444091797]",0,DN,0.0,0.8203125,-0.03124625070234588,16.651997865489072,0.5458931423490696,1,0.00683659324837374,0.05469274598698992,0.0,37.500113409833375,0.025,-1.1166883977907966,,,,,,
684.5430349731367,scheduling,,"[4.0,2.0,2.0,5.0,0.02500000037252903,-1.1166883707046509,-31.5769100189209,-34.733219146728516,0.545893132686615,1.0,0.25]",,,,,,,,,,,,,0.025,-1.1166883977907966,0,0,True,"{""mid"":1,""t0"":684.5430349731367,""t1"":693.540402034039,""jid"":16,""oid"":0}",702.766219500079,False
684.6078742512076,scheduling,,"[3.0,3.0,3.0,6.0,0.029999999329447746,-0.745987594127655,-21.094499588012695,-34.00897979736328,0.40984052419662476,0.6666666865348816,0.375]",,,,,,,,,,,,,0.03,-0.7459875861951633,0,0,True,"{""mid"":5,""t0"":684.6078742512076,""t1"":711.2165163305793,""jid"":15,""oid"":2}",722.8725581457265,False
689.5666295783279,maintenance,7,"[0.5528090000152588,-0.13483145833015442,1.875,0.2989141345024109,0.029999999329447746,-0.48890459537506104,-0.14719101786613464,0.25280898809432983,57.68918991088867,0.0,1.0,1.0,160.30067443847656]",2,CM,80.0,0.5528089887640449,-0.1348314606741573,1.875,0.2989141206480659,1,0.09239035752006461,0.7391228601605169,103.91312965184527,160.3006687557895,0.03,-0.48890458340744675,,,,,,
689.5666295783279,scheduling,,"[2.0,3.0,3.0,6.0,0.029999999329447746,-0.48890459537506104,-14.204995155334473,-27.124317169189453,0.2989141345024109,1.0,0.375]",,,,,,,,,,,,,0.03,-0.48890458340744675,0,0,True,"{""mid"":3,""t0"":689.5666295783279,""t1"":738.9399270851912,""jid"":15,""oid"":3}",722.8725581457265,True
693.540402034039,maintenance,1,"[0.8153932094573975,-0.0078081428073346615,66.00714111328125,0.23346981406211853,0.029999999329447746,-0.36565831303596497,0.11539319902658463,0.5153931975364685,0.0,0.0,0.0,0.0,693.5404052734375]",0,DN,0.0,0.8153931957612939,-0.007808142777467997,66.00714285714228,0.23346982076906753,0,0.005743468497710202,0.045947747981681615,0.0,693.540402034039,0.03,-0.3656583065811243,,,,,,
693.540402034039,scheduling,,"[2.0,3.0,3.0,6.0,0.029999999329447746,-0.36565831303596497,-10.635248184204102,-12.99364185333252,0.23346981406211853,1.0,0.375]",,,,,,,,,,,,,0.03,-0.3656583065811243,0,0,True,"{""mid"":6,""t0"":693.540402034039,""t1"":737.0182138125583,""jid"":16,""oid"":1}",702.766219500079,True
697.671087113114,scheduling,,"[2.0,3.0,3.0,6.0,0.029999999329447746,-0.519269585609436,-14.7659330368042,-17.124326705932617,0.30867713689804077,1.0,0.5]",,,,,,,,,,,,,0.03,-0.5192695719586083,0,0,True,"{""mid"":1,""t0"":697.671087113114,""t1"":726.0968593617529,""jid"":15,""oid"":3}",722.8725581457265,True
701.1930936272493,maintenance,0,"[0.8091517686843872,-0.0323660708963871,15.731034278869629,0.339765340089798,0.02500000037252903,-0.5729827880859375,0.10915178805589676,0.5091517567634583,0.0,0.0,1.0,1.0,63.95595169067383]",0,DN,0.0,0.8091517857142857,-0.0323660714285714,15.731034482758638,0.3397653490259832,1,0.007638880944160995,0.06111104755328796,0.0,63.955951688128266,0.025,-0.5729827953890823,,,,,,
701.1930936272493,scheduling,,"[2.0,2.0,2.0,5.0,0.02500000037252903,-0.5729827880859375,-16.606399536132812,-16.623342514038086,0.339765340089798,1.0,0.5]",,,,,,,,,,,,,0.025,-0.5729827953890823,0,0,True,"{""mid"":4,""t0"":701.1930936272493,""t1"":719.1565432947664,""jid"":17,""oid"":0}",795.6278052983142,False
705.6758976465337,scheduling,,"[2.0,3.0,3.0,6.0,0.029999999329447746,-0.48510417342185974,-14.059468269348145,-21.101911544799805,0.29635879397392273,0.6666666865348816,0.625]",,,,,,,,,,,,,0.03,-0.48510418569101593,0,0,True,"{""mid"":0,""t0"":705.6758976465337,""t1"":738.2238932270852,""jid"":18,""oid"":0}",829.6184959250891,False
711.2165163305793,maintenance,5,"[0.8013392686843872,-0.01897321455180645,26.42352867126465,0.2352503091096878,0.03500000014901161,-0.36937910318374634,0.10133928805589676,0.5013392567634583,0.0,0.0,1.0,1.0,64.17359161376953]",0,DN,0.0,0.8013392857142857,-0.0189732142857143,26.423529411764687,0.23525030666026991,1,0.008255500186261467,0.06604400149009174,0.0,64.17359476727597,0.035,-0.3693791040255446,,,,,,
719.1565432947664,maintenance,4,"[0.9565868377685547,-0.04341317340731621,15.124137878417969,0.2660068869590759,0.03500000014901161,-0.4165329337120056,0.25658681988716125,0.6565868258476257,0.0,1.0,0.0,1.0,21.485456466674805]",0,DN,0.0,0.9565868263473054,-0.04341317365269459,15.124137931034488,0.26600689980486836,0,0.0014056226951538753,0.011244981561231002,0.0,21.485456181652353,0.035,-0.4165329425585681,,,,,,
719.1565432947664,scheduling,,"[3.0,3.0,3.0,7.0,0.03500000014901161,-0.4165329337120056,-12.37022590637207,-15.219698905944824,0.2660068869590759,1.0,0.5]",,,,,,,,,,,,,0.035,-0.4165329425585681,0,5,True,"{""mid"":2,""t0"":719.1565432947664,""t1"":762.4141802165514,""jid"":17,""oid"":1}",795.6278052983142,False
726.0968593617529,maintenance,1,"[0.7908533215522766,-0.024539876729249954,20.002273559570312,0.38292428851127625,0.029999999329447746,-0.6536644697189331,0.09085331857204437,0.49085330963134766,0.0,0.0,0.0,0.0,726.0968627929688]",0,DN,0.0,0.7908533184606804,-0.024539877300613466,20.002272727272754,0.38292428778225585,0,0.007329196612571309,0.058633572900570474,0.0,726.0968593617529,0.03,-0.6536644646937325,,,,,,
726.0968593617529,scheduling,,"[3.0,3.0,3.0,6.0,0.029999999329447746,-0.6536644697189331,-19.3105411529541,-22.160015106201172,0.38292428851127625,1.0,0.5]",,,,,,,,,,,,,0.03,-0.6536644646937325,0,0,True,"{""mid"":1,""t0"":726.0968593617529,""t1"":737.1965341252866,""jid"":17,""oid"":1}",795.6278052983142,False
730.6067632336952,scheduling,,"[2.0,4.0,4.0,7.0,0.03500000014901161,-0.604744017124176,-17.865333557128906,-26.452537536621094,0.3602215647697449,0.75,0.625]",,,,,,,,,,,,,0.035,-0.6047439910750823,0,2,True,"{""mid"":4,""t0"":730.6067632336952,""t1"":771.6338960236673,""jid"":18,""oid"":0}",829.6184959250891,False
737.0182138125583,maintenance,6,"[0.7286432385444641,-0.12982922792434692,3.3015928268432617,0.4549728333950043,0.03500000014901161,-0.8076614141464233,0.02864321693778038,0.42864322662353516,0.0,0.0,1.0,1.0,120.71976470947266]",0,DN,0.0,0.7286432160804021,-0.12982922050457824,3.3015927725244767,0.45497282672665773,1,0.016959132621929503,0.13567306097543602,0.0,120.71976636141414,0.035,-0.8076614252003184,,,,,,
737.0182138125583,scheduling,,"[2.0,4.0,4.0,7.0,0.03500000014901161,-0.8076614141464233,-24.276784896850586,-32.86398696899414,0.4549728333950043,1.0,0.625]",,,,,,,,,,,,,0.035,-0.8076614252003184,0,0,True,"{""mid"":6,""t0"":737.0182138125583,""t1"":747.2480340342593,""jid"":20,""oid"":0}",809.5728736857776,False
737.1965341252866,maintenance,1,"[0.7808142900466919,-0.010039040818810463,47.89444351196289,0.3697250783443451,0.03500000014901161,-0.628431499004364,0.08081427961587906,0.48081427812576294,0.0,0.0,0.0,0.0,737.196533203125]",0,DN,0.0,0.7808142777467931,-0.010039040713887282,47.89444444444473,0.3697250846782266,0,0.008096911012738964,0.06477528810191172,0.0,737.1965341252866,0.035,-0.6284315018916304,,,,,,
737.1965341252866,scheduling,,"[2.0,4.0,4.0,7.0,0.03500000014901161,-0.628431499004364,-18.463966369628906,-29.86911392211914,0.3697250783443451,1.0,0.625]",,,,,,,,,,,,,0.035,-0.6284315018916304,0,0,True,"{""mid"":1,""t0"":737.1965341252866,""t1"":776.5432983482988,""jid"":17,""oid"":2}",795.6278052983142,False
738.2238932270852,maintenance,0,"[0.7466517686843872,-0.0625,7.14642858505249,0.2422749400138855,0.03500000014901161,-0.37630710005760193,0.04665178433060646,0.44665178656578064,0.0,0.0,1.0,1.0,100.98674774169922]",0,DN,0.0,0.7466517857142857,-0.0625,7.146428571428571,0.24227493370714737,1,0.014195985368248572,0.11356788294598857,0.0,100.98675128796424,0.035,-0.37630710852666316,,,,,,
738.2238932270852,scheduling,,"[2.0,4.0,4.0,7.0,0.03500000014901161,-0.37630710005760193,-11.097386360168457,-22.157222747802734,0.2422749400138855,0.75,0.625]",,,,,,,,,,,,,0.035,-0.37630710852666316,0,2,True,"{""mid"":0,""t0"":738.2238932270852,""t1"":785.013851717832,""jid"":19,""oid"":0}",822.4565475974797,False
738.9399270851912,maintenance,3,"[0.7005987763404846,-0.11526945978403091,3.4753246307373047,0.2557181715965271,0.03500000014901161,-0.3917824923992157,0.0005988024058751762,0.40059879422187805,0.0,0.0,1.0,1.0,143.26942443847656]",0,DN,0.0,0.7005988023952096,-0.1152694610778443,3.4753246753246754,0.25571817212114345,1,0.022350937449522525,0.1788074995961802,0.0,143.26943139497428,0.035,-0.3917824906537318,,,,,,
738.9399270851912,scheduling,,"[2.0,4.0,4.0,7.0,0.03500000014901161,-0.3917824923992157,-11.813420295715332,-22.873254776000977,0.2557181715965271,0.75,0.625]",,,,,,,,,,,,,0.035,-0.3917824906537318,0,2,True,"{""mid"":3,""t0"":738.9399270851912,""t1"":755.5641097675067,""jid"":18,""oid"":1}",829.6184959250891,False
747.2480340342593,maintenance,6,"[0.6984924674034119,-0.030150754377245903,13.216666221618652,0.31892842054367065,0.03500000014901161,-0.5306333899497986,-0.0015075376722961664,0.3984924554824829,0.0,0.0,1.0,1.0,130.9495849609375]",0,DN,0.0,0.6984924623115578,-0.03015075376884424,13.21666666666666,0.31892840669188205,1,0.022818032295771094,0.18254425836616875,0.0,130.9495865831151,0.035,-0.5306333664814367,,,,,,
747.2480340342593,scheduling,,"[2.0,4.0,4.0,7.0,0.03500000014901161,-0.5306333899497986,-15.363513946533203,-31.18136215209961,0.31892842054367065,0.75,0.625]",,,,,,,,,,,,,0.035,-0.5306333664814367,0,1,True,"{""mid"":6,""t0"":747.2480340342593,""t1"":783.7195294938354,""jid"":20,""oid"":1}",809.5728736857776,False
755.5641097675067,maintenance,3,"[0.6556886434555054,-0.04491018131375313,7.920000076293945,0.3623352348804474,0.03500000014901161,-0.6458073258399963,-0.04431137815117836,0.3556886315345764,0.0,0.0,1.0,1.0,159.89361572265625]",0,DN,0.0,0.655688622754491,-0.04491017964071853,7.920000000000006,0.3623352217158523,1,0.03467033494815705,0.2773626795852564,0.0,159.89361407728973,0.035,-0.6458073161605845,,,,,,
755.5641097675067,scheduling,,"[2.0,4.0,4.0,7.0,0.03500000014901161,-0.6458073258399963,-17.99770164489746,-39.4974365234375,0.3623352348804474,0.75,0.625]",,,,,,,,,,,,,0.035,-0.6458073161605845,0,1,True,"{""mid"":5,""t0"":755.5641097675067,""t1"":804.803775358358,""jid"":20,""oid"":1}",809.5728736857776,False
762.4141802165514,maintenance,2,"[0.8745980858802795,-0.12540192902088165,4.5820512771606445,0.38417449593544006,0.03500000014901161,-0.6750941276550293,0.1745980679988861,0.5745980739593506,0.0,1.0,0.0,1.0,58.00886917114258]",0,DN,0.0,0.8745980707395499,-0.12540192926045013,4.582051282051284,0.38417448511145225,0,0.0031854197424038833,0.025483357939231066,0.0,58.00886754943019,0.035,-0.675094121301359,,,,,,
762.4141802165514,scheduling,,"[2.0,4.0,4.0,7.0,0.03500000014901161,-0.6750941276550293,-19.391664505004883,-39.80017852783203,0.38417449593544006,1.0,0.625]",,,,,,,,,,,,,0.035,-0.675094121301359,0,1,True,"{""mid"":3,""t0"":762.4141802165514,""t1"":808.7509187212563,""jid"":17,""oid"":3}",795.6278052983142,True
769.5666295783279,scheduling,,"[2.0,4.0,4.0,6.0,0.029999999329447746,-0.9056283831596375,-26.544113159179688,-46.95262908935547,0.48500746488571167,1.0,0.75]",,,,,,,,,,,,,0.03,-0.9056283823413869,2,3,True,"{""mid"":7,""t0"":769.5666295783279,""t1"":782.97654193924,""jid"":19,""oid"":0}",822.4565475974797,False
771.6338960236673,maintenance,4,"[0.833832323551178,-0.12275449186563492,4.348780632019043,0.45285722613334656,0.029999999329447746,-0.8109776973724365,0.13383233547210693,0.533832311630249,0.0,1.0,0.0,1.0,73.96280670166016]",0,DN,0.0,0.8338323353293413,-0.1227544910179641,4.348780487804877,0.4528572352947483,0,0.004780951136533404,0.03824760909226723,0.0,73.96280891055324,0.03,-0.8109777039838744,,,,,,
771.6338960236673,scheduling,,"[2.0,4.0,4.0,6.0,0.029999999329447746,-0.8109776973724365,-24.1218204498291,-49.019893646240234,0.45285722613334656,0.75,0.75]",,,,,,,,,,,,,0.03,-0.8109777039838744,2,3,True,"{""mid"":4,""t0"":771.6338960236673,""t1"":785.5095866225532,""jid"":19,""oid"":0}",822.4565475974797,False
776.5432983482988,maintenance,1,"[0.7401003837585449,-0.04071388766169548,10.809589385986328,0.5231748819351196,0.02500000037252903,-0.9846161603927612,0.04010039195418358,0.44010040163993835,0.0,0.0,0.0,0.0,776.5432739257812]",0,DN,0.0,0.7401003904071388,-0.04071388733965431,10.809589041095863,0.5231748899602412,0,0.012116412761442777,0.09693130209154222,0.0,776.5432983482988,0.025,-0.9846161695696263,,,,,,
776.5432983482988,scheduling,,"[2.0,3.0,3.0,5.0,0.02500000037252903,-0.9846161603927612,-29.62421989440918,-57.67075729370117,0.5231748819351196,0.6666666865348816,0.75]",,,,,,,,,,,,,0.025,-0.9846161695696263,2,3,True,"{""mid"":1,""t0"":776.5432983482988,""t1"":811.0716173512606,""jid"":20,""oid"":1}",809.5728736857776,True
782.97654193924,maintenance,7,"[0.9393258690834045,-0.06067415699362755,10.537036895751953,0.4882185161113739,0.02500000037252903,-0.8906871676445007,0.23932583630084991,0.6393258571624756,0.0,1.0,0.0,1.0,13.409912109375]",0,DN,0.0,0.9393258426966292,-0.06067415730337078,10.53703703703704,0.4882185289803368,0,0.001670003050303443,0.013360024402427544,0.0,13.409912360912017,0.025,-0.890687178998117,,,,,,
782.97654193924,scheduling,,"[2.0,3.0,3.0,5.0,0.02500000037252903,-0.8906871676445007,-26.794301986694336,-41.872413635253906,0.4882185161113739,1.0,0.75]",,,,,,,,,,,,,0.025,-0.890687178998117,2,3,True,"{""mid"":7,""t0"":782.97654193924,""t1"":797.3959843515628,""jid"":18,""oid"":3}",829.6184959250891,False
783.7195294938354,maintenance,6,"[0.5795645117759705,-0.1189279705286026,2.3507041931152344,0.3261374533176422,0.02500000037252903,-0.526825487613678,-0.12043551355600357,0.2795644998550415,36.47149658203125,0.0,1.0,1.0,167.42108154296875]",2,CM,80.0,0.5795644891122278,-0.11892797319933002,2.350704225352112,0.3261374466362428,1,0.07194996498887994,0.5755997199110395,106.09099573089942,167.42108204269118,0.025,-0.5268254767594505,,,,,,
785.013851717832,maintenance,0,"[0.6595982313156128,-0.0870535746216774,4.1307692527771,0.2136247456073761,0.02500000037252903,-0.3146556317806244,-0.04040178656578064,0.35959821939468384,0.0,0.0,1.0,1.0,147.77670288085938]",0,DN,0.0,0.6595982142857143,-0.0870535714285714,4.130769230769233,0.2136247505449751,1,0.03337651544478956,0.2670121235583165,0.0,147.77670977871105,0.025,-0.31465563134402297,,,,,,
785.5095866225532,maintenance,4,"[0.803892195224762,-0.02994011901319027,16.829999923706055,0.0,0.02500000037252903,0.052676666527986526,0.10389221459627151,0.5038922429084778,0.0,1.0,0.0,1.0,87.8385009765625]",0,DN,0.0,0.8038922155688623,-0.029940119760479056,16.829999999999995,0.0,0,0.0064390003515861615,0.05151200281268929,0.0,87.8384995094392,0.025,0.05267666724137715,,,,,,
785.5095866225532,scheduling,,"[3.0,3.0,3.0,5.0,0.02500000037252903,0.052676666527986526,1.5800130367279053,-4.582993030548096,0.0,0.6666666865348816,0.5]",,,,,,,,,,,,,0.025,0.05267666724137715,0,4,True,"{""mid"":2,""t0"":785.5095866225532,""t1"":795.1110644736805,""jid"":19,""oid"":3}",822.4565475974797,False
795.1110644736805,maintenance,2,"[0.852090060710907,-0.022508038207888603,24.52857208251953,0.27204689383506775,0.02500000037252903,-0.4329301118850708,0.15209002792835236,0.552090048789978,0.0,1.0,0.0,1.0,90.70574951171875]",0,DN,0.0,0.8520900321543409,-0.022508038585209,24.528571428571436,0.27204689159511697,0,0.003986288916959874,0.03189031133567899,0.0,90.7057518065593,0.025,-0.4329301253754315,,,,,,
797.3959843515628,maintenance,7,"[0.8876404762268066,-0.0516853928565979,11.3695650100708,0.17667034268379211,0.02500000037252903,-0.2733769714832306,0.18764044344425201,0.5876404643058777,0.0,1.0,0.0,1.0,27.829355239868164]",0,DN,0.0,0.8876404494382022,-0.051685393258427026,11.369565217391289,0.1766703495572941,0,0.002797006837582133,0.022376054700657063,0.0,27.829354773234854,0.025,-0.2733769659908164,,,,,,
797.3959843515628,scheduling,,"[4.0,2.0,2.0,5.0,0.02500000037252903,-0.2733769714832306,-7.775944232940674,-11.565421104431152,0.17667034268379211,1.0,0.375]",,,,,,,,,,,,,0.025,-0.2733769659908164,0,4,True,"{""mid"":4,""t0"":797.3959843515628,""t1"":829.3488851997315,""jid"":18,""oid"":4}",829.6184959250891,False
799.8705916298966,scheduling,,"[3.0,3.0,3.0,6.0,0.029999999329447746,0.10742806643247604,3.055687665939331,-13.092659950256348,0.0,0.6666666865348816,0.5]",,,,,,,,,,,,,0.03,0.10742806368574237,2,3,True,"{""mid"":2,""t0"":799.8705916298966,""t1"":824.7026361003594,""jid"":21,""oid"":0}",888.875092037137,False
804.803775358358,maintenance,5,"[0.7321428656578064,-0.0691964253783226,6.245161056518555,0.0,0.029999999329447746,0.247625470161438,0.03214285895228386,0.43214285373687744,0.0,0.0,1.0,1.0,157.76084899902344]",0,DN,0.0,0.7321428571428571,-0.0691964285714286,6.245161290322577,0.0,1,0.01638353356580944,0.13106826852647552,0.0,157.7608537950547,0.03,0.2476254755459167,,,,,,
804.803775358358,scheduling,,"[3.0,2.0,2.0,6.0,0.029999999329447746,0.247625470161438,7.144046783447266,-6.928701877593994,0.0,0.5,0.5]",,,,,,,,,,,,,0.03,0.2476254755459167,0,3,True,"{""mid"":5,""t0"":804.803775358358,""t1"":851.85026962968,""jid"":18,""oid"":4}",829.6184959250891,True
808.7509187212563,maintenance,3,"[0.5718562602996826,-0.08383233845233917,3.2428572177886963,0.0,0.029999999329447746,0.106705442070961,-0.12814371287822723,0.27185627818107605,53.18680953979492,0.0,1.0,1.0,213.08042907714844]",2,CM,80.0,0.5718562874251497,-0.08383233532934131,3.2428571428571433,0.0,1,0.07735856095959301,0.6188684876767441,80.0,213.08042303103935,0.03,0.10670544126051854,,,,,,
808.7509187212563,scheduling,,"[2.0,2.0,2.0,6.0,0.029999999329447746,0.106705442070961,3.196903705596924,-10.875844955444336,0.0,0.5,0.5]",,,,,,,,,,,,,0.03,0.10670544126051854,0,3,True,"{""mid"":7,""t0"":808.7509187212563,""t1"":855.713099669691,""jid"":21,""oid"":0}",888.875092037137,False
811.0716173512606,maintenance,1,"[0.7189068794250488,-0.021193530410528183,19.765789031982422,0.0,0.03500000014901161,0.3225630819797516,0.018906859681010246,0.4189068675041199,0.0,0.0,0.0,0.0,811.0715942382812]",0,DN,0.0,0.7189068600111544,-0.021193530395984372,19.76578947368422,0.0,0,0.014933993398869453,0.11947194719095562,0.0,811.0716173512606,0.035,0.32256309523665844,,,,,,
811.0716173512606,scheduling,,"[2.0,3.0,3.0,7.0,0.03500000014901161,0.3225630819797516,9.711549758911133,-9.678357124328613,0.0,0.3333333432674408,0.5]",,,,,,,,,,,,,0.035,0.32256309523665844,0,3,True,"{""mid"":1,""t0"":811.0716173512606,""t1"":840.4592503972129,""jid"":22,""oid"":0}",893.3999633451585,False
824.7026361003594,maintenance,2,"[0.8006430864334106,-0.05144694447517395,9.731249809265137,0.0,0.03500000014901161,0.1746734380722046,0.1006430834531784,0.5006430745124817,0.0,1.0,0.0,1.0,120.29732513427734]",0,DN,0.0,0.8006430868167203,-0.05144694533762062,9.73124999999999,0.0,0,0.006650233494387498,0.053201867955099985,0.0,120.29732343323826,0.035,0.1746734327464965,,,,,,
829.3488851997315,maintenance,4,"[0.7455089688301086,-0.05838323384523392,7.6307692527771,0.0,0.03500000014901161,0.6268981099128723,0.0455089807510376,0.4455089867115021,0.0,1.0,0.0,1.0,131.67779541015625]",0,DN,0.0,0.7455089820359282,-0.058383233532934065,7.630769230769241,0.0,0,0.01148581927389877,0.09188655419119016,0.0,131.67779808661749,0.035,0.6268981325846641,,,,,,
