time,event,mid,state,action,kind,duration,h,dh,eta,slack_pressure,wear,lambda_hat,ddt_hat,goal,rule,dispatched,op,job_due,overdue
1856.7564439656267,maintenance,7,"[0.7123595476150513,0.10000000149011612,-0.10112359374761581,4.077777862548828,0.0,0.03999999910593033,1.5,0.012359550222754478,0.4123595356941223,0.0,2.0,1.0,287.87286376953125]",1,IM,12.0,0.7123595505617978,-0.101123595505618,4.0777777777777775,0.0,0.1,0.04,1.5,,,,,,
1857.9501500060715,maintenance,2,"[0.7636656165122986,0.20000000298023224,-0.026079248636960983,17.77910041809082,0.0,0.03999999910593033,1.5,0.06366559118032455,0.46366560459136963,0.0,1.0,2.0,31.88532829284668]",0,DN,0.0,0.7636655948553055,-0.026079249045117048,17.779100696234195,0.0,0.2,0.04,1.5,,,,,,
1859.7296795131156,maintenance,6,"[0.7035176157951355,0.10000000149011612,-0.011725293472409248,34.41428756713867,0.0,0.03999999910593033,1.5,0.0035175879020243883,0.40351757407188416,0.0,1.0,1.0,334.30615234375]",0,DN,0.0,0.7035175879396985,-0.011725293132328285,34.41428571428579,0.0,0.1,0.04,1.5,,,,,,
1861.045657792219,scheduling,,"[3.0,5.0,5.0,7.0,2.4669604301452637,-22.651533126831055,0.4000000059604645,0.5,0.03500000014901161,1.5]",,,,,,,,,0.035,1.5,0,5,True,"{""mid"":0,""t0"":1861.045657792219,""t1"":1908.6969246065296,""jid"":46,""oid"":1}",1912.3615604847,False
1866.3912427526966,maintenance,3,"[0.8817365169525146,0.0,-0.05838323384523392,9.964102745056152,0.0,0.029999999329447746,1.5,0.1817365288734436,0.5817365050315857,0.0,1.0,0.0,209.56515502929688]",0,DN,0.0,0.8817365269461078,-0.058383233532934065,9.964102564102577,0.0,0.0,0.03,1.5,,,,,,
1866.3912427526966,scheduling,,"[3.0,5.0,5.0,6.0,4.560070037841797,-27.99711799621582,0.6000000238418579,0.5,0.029999999329447746,1.5]",,,,,,,,,0.03,1.5,0,5,True,"{""mid"":3,""t0"":1866.3912427526966,""t1"":1892.7003026404932,""jid"":44,""oid"":0}",1932.3233175547361,False
1868.7564439656267,scheduling,,"[3.0,5.0,5.0,6.0,2.194868564605713,-30.362319946289062,0.6000000238418579,0.625,0.029999999329447746,1.5]",,,,,,,,,0.03,1.5,0,3,True,"{""mid"":7,""t0"":1868.7564439656267,""t1"":1910.510411179669,""jid"":43,""oid"":4}",1966.2369726439074,False
1874.1202227913084,maintenance,1,"[0.6374790668487549,0.699999988079071,-0.011627484112977982,29.02425765991211,0.0,0.029999999329447746,1.5,-0.06252091377973557,0.3374790847301483,0.0,0.0,7.0,28.132675170898438]",2,CM,80.0,0.637479085331846,-0.01162748382286094,29.024257567086376,0.0,0.7,0.03,1.5,,,,,,
1874.1202227913084,scheduling,,"[2.0,5.0,5.0,6.0,3.6162781715393066,-29.03241539001465,0.6000000238418579,0.625,0.029999999329447746,1.5]",,,,,,,,,0.03,1.5,0,2,True,"{""mid"":2,""t0"":1874.1202227913084,""t1"":1882.38076405751,""jid"":44,""oid"":1}",1932.3233175547361,False
1882.38076405751,maintenance,2,"[0.7556270360946655,0.20000000298023224,-0.00803858507424593,56.68000030517578,0.03063793294131756,0.029999999329447746,1.5,0.0556270107626915,0.4556270241737366,0.0,1.0,2.0,56.315940856933594]",0,DN,0.0,0.7556270096463023,-0.008038585209003246,56.67999999999979,0.030637932288277936,0.2,0.03,1.5,,,,,,
1888.4247523274512,maintenance,4,"[0.5943113565444946,0.4000000059604645,-0.038922157138586044,7.5615386962890625,0.052828170359134674,0.029999999329447746,1.5,-0.10568862408399582,0.29431137442588806,37.118709564208984,1.0,4.0,75.3189468383789]",1,IM,12.0,0.594311377245509,-0.038922155688622784,7.561538461538456,0.052828169776008016,0.4,0.03,1.5,,,,,,
1888.4247523274512,scheduling,,"[2.0,5.0,5.0,6.0,-2.170990228652954,-43.336944580078125,0.6000000238418579,0.5,0.029999999329447746,1.5]",,,,,,,,,0.03,1.5,0,2,True,"{""mid"":2,""t0"":1888.4247523274512,""t1"":1928.2550154558398,""jid"":44,""oid"":3}",1932.3233175547361,False
1888.4796948698934,scheduling,,"[1.0,6.0,6.0,7.0,-1.8549439907073975,-43.39188766479492,0.5,0.625,0.03500000014901161,1.5]",,,,,,,,,0.035,1.5,0,2,True,"{""mid"":6,""t0"":1888.4796948698934,""t1"":1935.6180916772555,""jid"":47,""oid"":0}",1968.6941894266067,False
1888.8584413170036,maintenance,5,"[0.5814732313156128,0.800000011920929,-0.0383421815931797,7.341084957122803,0.17901493608951569,0.03500000014901161,1.5,-0.11852678656578064,0.28147321939468384,0.0,0.0,8.0,44.14332580566406]",2,CM,80.0,0.5814732142857143,-0.038342181043160894,7.341085108561417,0.17901493723575412,0.7999999999999999,0.035,1.5,,,,,,
1892.7003026404932,maintenance,3,"[0.826347291469574,0.0,-0.055389221757650375,9.502702713012695,0.2541993260383606,0.03500000014901161,1.5,0.12634730339050293,0.526347279548645,0.0,1.0,0.0,235.8742218017578]",0,DN,0.0,0.8263473053892215,-0.0553892215568863,9.50270270270269,0.2541993179644402,0.0,0.035,1.5,,,,,,
1900.4247523274512,scheduling,,"[2.0,5.0,5.0,7.0,-19.45632553100586,-55.336944580078125,0.800000011920929,0.5,0.03500000014901161,1.5]",,,,,,,,,0.035,1.5,0,3,True,"{""mid"":4,""t0"":1900.4247523274512,""t1"":1935.4573266619952,""jid"":45,""oid"":0}",1898.7380522508959,True
1908.6969246065296,maintenance,0,"[0.6763392686843872,0.30000001192092896,-0.04338027164340019,8.675354957580566,0.4465584456920624,0.03500000014901161,1.5,-0.02366071380674839,0.37633928656578064,0.0,1.0,3.0,47.651268005371094]",0,DN,0.0,0.6763392857142857,-0.04338027308456305,8.675355385169457,0.446558439415618,0.30000000000000004,0.035,1.5,,,,,,
1910.510411179669,maintenance,7,"[0.7235954999923706,0.20000000298023224,-0.06902120262384415,6.137179374694824,0.6192783117294312,0.03500000014901161,1.5,0.023595506325364113,0.42359551787376404,0.0,2.0,2.0,41.75396728515625]",0,DN,0.0,0.7235955056179775,-0.0690212037790634,6.137179336568876,0.6192783150680611,0.2,0.035,1.5,,,,,,
1922.163083921964,scheduling,,"[3.0,4.0,4.0,8.0,-37.710105895996094,-77.07527923583984,0.75,0.375,0.03999999910593033,1.5]",,,,,,,,,0.04,1.5,0,3,True,"{""mid"":7,""t0"":1922.163083921964,""t1"":1944.277279383872,""jid"":48,""oid"":0}",2081.565018815867,False
1928.2550154558398,maintenance,2,"[0.700964629650116,0.20000000298023224,-0.05466238036751747,7.335294246673584,0.6654773950576782,0.03999999910593033,1.5,0.0009646302205510437,0.400964617729187,0.0,1.0,2.0,102.19019317626953]",0,DN,0.0,0.7009646302250804,-0.054662379421221874,7.335294117647058,0.6654774188992661,0.2,0.04,1.5,,,,,,
1928.2550154558398,scheduling,,"[3.0,4.0,4.0,8.0,-43.80203628540039,-83.16720581054688,1.0,0.375,0.03999999910593033,1.5]",,,,,,,,,0.04,1.5,0,3,True,"{""mid"":3,""t0"":1928.2550154558398,""t1"":1952.458398091942,""jid"":48,""oid"":0}",2081.565018815867,False
1935.4573266619952,maintenance,4,"[0.6377245783805847,0.5,-0.05507368966937065,6.132230281829834,0.6718970537185669,0.03999999910593033,1.5,-0.06227545067667961,0.3377245366573334,0.0,1.0,5.0,35.03257369995117]",2,CM,80.0,0.6377245508982036,-0.055073690579160894,6.132230241820652,0.6718970409798284,0.5,0.04,1.5,,,,,,
1935.4573266619952,scheduling,,"[2.0,4.0,4.0,8.0,-44.57711410522461,-64.66058349609375,1.0,0.375,0.03999999910593033,1.5]",,,,,,,,,0.04,1.5,0,4,True,"{""mid"":2,""t0"":1935.4573266619952,""t1"":1965.2252209894998,""jid"":48,""oid"":0}",2081.565018815867,False
1935.6180916772555,maintenance,6,"[0.5443885922431946,0.10000000149011612,-0.15912897884845734,1.5357894897460938,0.5791603922843933,0.03999999910593033,1.5,-0.15561139583587646,0.244388610124588,0.0,1.0,1.0,410.194580078125]",1,IM,12.0,0.5443886097152428,-0.1591289782244557,1.5357894736842093,0.5791604069968362,0.1,0.04,1.5,,,,,,
1935.6180916772555,scheduling,,"[1.0,4.0,4.0,8.0,-34.620140075683594,-64.82135009765625,1.0,0.375,0.03999999910593033,1.5]",,,,,,,,,0.04,1.5,0,3,True,"{""mid"":0,""t0"":1935.6180916772555,""t1"":1952.3443978404075,""jid"":45,""oid"":1}",1898.7380522508959,True
1944.277279383872,maintenance,7,"[0.6786516904830933,0.20000000298023224,-0.04494382068514824,8.425000190734863,0.5979527235031128,0.03999999910593033,1.5,-0.021348314359784126,0.3786516785621643,0.0,2.0,2.0,75.52083587646484]",1,IM,12.0,0.6786516853932584,-0.0449438202247191,8.424999999999999,0.5979527121748134,0.2,0.04,1.5,,,,,,
1952.3443978404075,maintenance,0,"[0.6328125,0.30000001192092896,-0.0435267873108387,7.646153926849365,0.5525785088539124,0.03999999910593033,1.5,-0.06718750298023224,0.33281248807907104,43.6474723815918,1.0,3.0,91.29873657226562]",1,IM,12.0,0.6328125,-0.0435267857142857,7.646153846153849,0.5525785335938992,0.30000000000000004,0.04,1.5,,,,,,
