time,event,maint_mode,maint_seq_global,maint_seq_machine,mid,state,action,kind,duration,h,dh,eta,slack_pressure,im_count,im_damage,risk_h,risk_trend,im_longterm_penalty,opportunity_cost,p_fail,expected_fail_cost,downtime_cost,delta_t_since_last_maint,lambda_hat,ddt_hat,goal,rule,dispatched,op,job_due,overdue,local_urgency,breakdown_flag,breakdown_kind,breakdown_cost,breakdown_count,hard_breakdown_count,stochastic_breakdown_count,requeued_op_count,interrupted_proc_time,t_e,t_l,window_violation,risk_t,mat_cost,scrap_part_cost
106.58074599694947,maintenance,POMCP,5,1,4,"[0.967073380947113,0.0,100.0,0.0,0.0,89.61827087402344,43.39701461791992,2.0,0.0001715037797112018,0.0,119.91770935058594,0.967073380947113,0.009999999776482582,106.58074951171875,0.005392272956669331,0.005453602410852909,0.0052928500808775425]",0,DN,0.0,0.9670733767354591,0.0,100.0,0.0,0,0.0,0.0001715037739884179,0.0,0.0,0.0,8.174223347765006e-05,0.10561096565312388,0.0,106.58074599694947,43.39701493278175,2.0,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,106.58074599694947,226.49845241598186,False,0.0001715037739884179,0.0,0.0
106.58074599694947,scheduling,POMCP,,,,"[5.0,2.0,1.0,3.0,43.39701461791992,2.0,89.61827087402344,89.21204376220703,0.0,0.1666666716337204,0.0,0.0,0.00016370660159736872,0.0002132747758878395]",,,,,,,,,,,,,,,,,,43.39701493278175,2.0,0,4,True,"{""mid"":0,""t0"":106.58074599694947,""t1"":145.9315011387842,""jid"":1,""oid"":1,""status"":""DONE""}",253.67846086667407,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
124.2247062521826,maintenance,POMCP,6,3,2,"[0.8919044733047485,-0.06723050028085709,11.778945922851562,0.0,0.0,84.4442138671875,43.39701461791992,2.0,0.00036361743696033955,0.0,119.82559204101562,0.8919044733047485,0.009999999776482582,124.2247085571289,0.004236839711666107,0.004220647271722555,0.004232479725033045]",0,DN,0.0,0.8919044549055648,-0.06723050240152861,11.778945963782645,0.0,0,0.0,0.000363617439779817,0.0,0.0,0.0,0.00012430321417822407,0.1605997527182655,0.0,124.2247062521826,43.39701493278175,2.0,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,124.2247062521826,244.05029674850937,False,0.000363617439779817,0.0,0.0
124.2247062521826,scheduling,POMCP,,,,"[5.0,2.0,1.0,3.0,43.39701461791992,2.0,84.4442138671875,74.87451934814453,0.0,0.1666666716337204,0.0,0.0,0.0002000826207222417,0.000368083652574569]",,,,,,,,,,,,,,,,,,43.39701493278175,2.0,0,2,True,"{""mid"":2,""t0"":124.2247062521826,""t1"":142.777619159396,""jid"":2,""oid"":2,""status"":""DONE""}",274.1066324972041,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
142.777619159396,maintenance,POMCP,7,4,2,"[0.8731889724731445,-0.01871548965573311,41.312782287597656,0.0,0.0,82.31482696533203,43.39701461791992,2.0,0.0004384221974760294,0.0,119.78974151611328,0.8731889724731445,0.009999999776482582,142.77761840820312,0.0044652968645095825,0.004490963649004698,0.004525167401880026]",0,DN,0.0,0.8731889655419388,-0.018715489363625992,41.31278378670933,0.0,0,0.0,0.00043842220489587517,0.0,0.0,0.0,0.00016823252011776663,0.2173564159921545,0.0,142.777619159396,43.39701493278175,2.0,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,142.777619159396,262.56736091869504,False,0.00043842220489587517,0.0,0.0
142.777619159396,scheduling,POMCP,,,,"[5.0,2.0,1.0,3.0,43.39701461791992,2.0,82.31482696533203,59.6063117980957,0.0,0.1666666716337204,0.0,0.0,0.0002326458488823846,0.0004628015449270606]",,,,,,,,,,,,,,,,,,43.39701493278175,2.0,1,2,True,"{""mid"":5,""t0"":142.777619159396,""t1"":148.17311057272698,""jid"":2,""oid"":3,""status"":""DONE""}",274.1066324972041,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
145.9315011387842,maintenance,POMCP,8,1,0,"[0.9654625654220581,0.0,100.0,0.0,0.0,93.81688690185547,43.39701461791992,2.0,0.0001742882450344041,0.0,119.91637420654297,0.9654625654220581,0.009999999776482582,145.93150329589844,0.002607907634228468,0.0026331094559282064,0.002574380487203598]",0,DN,0.0,0.965462572505896,0.0,100.0,0.0,0,0.0,0.00017428824855694855,0.0,0.0,0.0,0.00012416981281729563,0.16042739815994594,0.0,145.9315011387842,43.39701493278175,2.0,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,145.9315011387842,265.84787193403923,False,0.00017428824855694855,0.0,0.0
145.9315011387842,scheduling,POMCP,,,,"[5.0,2.0,1.0,3.0,43.39701461791992,2.0,93.81688690185547,82.83311462402344,0.0,0.1666666716337204,0.0,0.0,0.0002327774272998795,0.000416539900470525]",,,,,,,,,,,,,,,,,,43.39701493278175,2.0,0,2,True,"{""mid"":2,""t0"":145.9315011387842,""t1"":153.69328575879018,""jid"":1,""oid"":2,""status"":""DONE""}",253.67846086667407,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
148.17311057272698,maintenance,POMCP,9,1,5,"[0.9920435547828674,0.0,100.0,0.0,0.0,94.27302551269531,43.39701461791992,2.0,0.0001336121786152944,0.0,119.93588256835938,0.9920435547828674,0.009999999776482582,148.17311096191406,0.0014485588762909174,0.001424877205863595,0.0014025269774720073]",0,DN,0.0,0.9920435533017226,0.0,100.0,0.0,0,0.0,0.00013361217722503854,0.0,0.0,0.0,1.5238077279731529e-05,0.019687595845413134,0.0,148.17311057272698,43.39701493278175,2.0,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,148.17311057272698,268.1089938627316,False,0.00013361217722503854,0.0,0.0
148.17311057272698,scheduling,POMCP,,,,"[5.0,2.0,1.0,3.0,43.39701461791992,2.0,94.27302551269531,81.13105773925781,0.0,0.1666666716337204,0.0,0.0,0.00015600233746226877,0.00020140614651609212]",,,,,,,,,,,,,,,,,,43.39701493278175,2.0,0,1,True,"{""mid"":4,""t0"":148.17311057272698,""t1"":156.85592931882584,""jid"":2,""oid"":4,""status"":""DONE""}",274.1066324972041,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
